station_index,station_id,source_station_id,expver,resolution_arcmin,valid_time_shift_hours,file,name,river,country_code,lon,lat,model_lon,model_lat,model_row,model_col,distance_station_to_model_km,upstream_area_km2,model_upstream_area_km2,upstream_area_difference_pct,kge,correlation,rmse,matched_days,KGE,Correlation,RMSE_m3s,Matched_days,Obs_file
2912,station_002912,10579,glofas_v5,15,-24,stations/station_002912.json,San Francisco. Zac.,Aguanaval,Mexico,-102.88444,24.32222,-102.875,24.325,,,1.005,,10450.5,,0.121,0.543,10.116,1796,0.121,0.543,10.116,1796,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2923,station_002923,11439,glofas_v5,15,-24,stations/station_002923.json,FAZENDA SANTA LUZIA,CÓRREGO SANTA LUZIA,Brazil,-54.3128,-21.4278,-54.325,-21.425,,,1.301,501.0,545.9,8.96,0.439,0.523,3.864,338,0.439,0.523,3.864,338,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2924,station_002924,11447,glofas_v5,15,-24,stations/station_002924.json,FOZ DO ORIÇANGA,DO ORIÇANGA,Brazil,-47.0431,-22.2842,-47.025,-22.275,,,2.125,509.0,542.3,6.54,0.668,0.741,2.83,698,0.668,0.741,2.83,698,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2925,station_002925,11448,glofas_v5,15,-24,stations/station_002925.json,COOPERATIVA 1. BRAÇO,VARADOR,Brazil,-51.4611,3.0422,-51.475,3.025,,,2.458,514.0,522.4,1.63,0.543,0.755,30.14,1731,0.543,0.755,30.14,1731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2926,station_002926,11454,glofas_v5,15,-24,stations/station_002926.json,ETA CASAN-MONTANTE,CUBATÃO,Brazil,-48.7097,-27.6925,-48.725,-27.675,,,2.461,522.0,519.1,-0.56,0.506,0.506,11.044,1812,0.506,0.506,11.044,1812,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2927,station_002927,11455,glofas_v5,15,-24,stations/station_002927.json,SÃO CARLOS,RIBEIRÃO PAU GROSSO,Brazil,-45.3128,-5.8886,-45.325,-5.875,,,2.027,523.0,520.3,-0.52,0.305,0.449,0.684,428,0.305,0.449,0.684,428,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2928,station_002928,11457,glofas_v5,15,-24,stations/station_002928.json,FORQUILHINHA,MÃE LUZIA,Brazil,-49.4744,-28.7492,-49.475,-28.725,,,2.692,526.0,542.1,3.06,0.243,0.322,14.332,32,0.243,0.322,14.332,32,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2929,station_002929,11458,glofas_v5,15,-24,stations/station_002929.json,SAUDOSO,MACAMBIRA,Brazil,-41.125,-4.6197,-41.125,-4.575,,,4.97,528.0,521.6,-1.21,0.613,0.748,3.912,1823,0.613,0.748,3.912,1823,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2932,station_002932,11467,glofas_v5,15,-24,stations/station_002932.json,BROTAS,JACARÉ-PEPIRA,Brazil,-48.11639,-22.29194,-48.125,-22.275,,,2.082,532.0,598.8,12.56,0.497,0.648,3.574,550,0.497,0.648,3.574,550,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2933,station_002933,11468,glofas_v5,15,-24,stations/station_002933.json,CERRADINHO,DAS ALMAS,Brazil,-48.2783,-23.9697,-48.275,-23.975,,,0.678,532.0,591.0,11.09,0.433,0.469,6.99,1761,0.433,0.469,6.99,1761,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2934,station_002934,11469,glofas_v5,15,-24,stations/station_002934.json,FAZENDA ESPÍRITO SANTO,PARANÃ,Brazil,-47.3817,-15.3222,-47.375,-15.325,,,0.783,533.0,504.7,-5.31,0.299,0.458,4.657,1523,0.299,0.458,4.657,1523,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2935,station_002935,11472,glofas_v5,15,-24,stations/station_002935.json,PONTE DO PICÃO,RIBEIRÃO DO PICÃO,Brazil,-44.2847,-18.6042,-44.325,-18.625,,,4.836,534.0,583.9,9.34,0.646,0.704,2.5,1784,0.646,0.704,2.5,1784,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2936,station_002936,11473,glofas_v5,15,-24,stations/station_002936.json,PONTE DOS TEODOROS,GUAREI,Brazil,-48.4353,-23.4742,-48.375,-23.475,,,6.151,535.0,509.4,-4.79,0.083,0.28,13.586,1561,0.083,0.28,13.586,1561,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2937,station_002937,11475,glofas_v5,15,-24,stations/station_002937.json,ARROZEIRA,DOS CEDROS,Brazil,-49.2711,-26.7414,-49.275,-26.725,,,1.864,536.0,606.9,13.23,0.55,0.57,10.773,1699,0.55,0.57,10.773,1699,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2938,station_002938,11476,glofas_v5,15,-24,stations/station_002938.json,ENGENHO BENTO,SIRINHAÉM,Brazil,-35.4978,-8.4972,-35.475,-8.475,,,3.519,537.0,548.1,2.07,0.441,0.475,7.723,1821,0.441,0.475,7.723,1821,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2939,station_002939,11480,glofas_v5,15,-24,stations/station_002939.json,PALMEIRAS DO RICARDO,RIBEIRÃO PIRITUBA,Brazil,-48.9922,-23.9558,-48.975,-23.975,,,2.759,544.0,619.1,13.81,0.405,0.746,2.917,1676,0.405,0.746,2.917,1676,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2940,station_002940,11491,glofas_v5,15,-24,stations/station_002940.json,PONTE DO VITORINO,VITORINO,Brazil,-52.8008,-26.0506,-52.825,-26.025,,,3.735,554.0,636.7,14.93,0.64,0.674,9.267,728,0.64,0.674,9.267,728,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2941,station_002941,11496,glofas_v5,15,-24,stations/station_002941.json,FAZENDA SANTA MARTA,VERDE PEQUENO,Brazil,-42.7522,-14.8564,-42.725,-14.875,,,3.581,560.0,535.7,-4.34,0.24,0.594,1.74,1780,0.24,0.594,1.74,1780,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2943,station_002943,11500,glofas_v5,15,-24,stations/station_002943.json,BARRENTO,MUNDAÚ,Brazil,-39.51,-3.3042,-39.525,-3.325,,,2.85,564.0,552.9,-1.97,0.318,0.714,11.334,1825,0.318,0.714,11.334,1825,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2944,station_002944,11501,glofas_v5,15,-24,stations/station_002944.json,PONTE PRETA,JABUTICATUBAS,Brazil,-43.9036,-19.4619,-43.875,-19.475,,,3.333,564.0,523.0,-7.27,0.601,0.67,5.311,1755,0.601,0.67,5.311,1755,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2945,station_002945,11508,glofas_v5,15,-24,stations/station_002945.json,UHE ITAIPU SÃO FRANCISCO FALSO,SÃO FRANCISCO FALSO,Brazil,-54.175,-24.96,-54.175,-24.975,,,1.668,568.0,558.8,-1.62,-0.29,0.52,23.703,719,-0.29,0.52,23.703,719,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2946,station_002946,11509,glofas_v5,15,-24,stations/station_002946.json,TAPIRAÍ JUSANTE,DA PERDIÇÃO,Brazil,-46.0181,-19.8881,-46.025,-19.875,,,1.626,569.0,579.9,1.92,0.735,0.793,6.025,1800,0.735,0.793,6.025,1800,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2947,station_002947,11510,glofas_v5,15,-24,stations/station_002947.json,CONGONHAS LINIGRAFO,MARANHÃO,Brazil,-43.8356,-20.5194,-43.825,-20.525,,,1.267,569.0,577.1,1.42,0.62,0.628,9.986,1791,0.62,0.628,9.986,1791,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2948,station_002948,11512,glofas_v5,15,-24,stations/station_002948.json,PCH MONTE BELO JUSANTE,SALDANHA,Brazil,-62.1836,-11.9275,-62.175,-11.975,,,5.364,570.0,542.0,-4.91,0.738,0.815,6.147,731,0.738,0.815,6.147,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2950,station_002950,11521,glofas_v5,15,-24,stations/station_002950.json,ARARIUS,JAIBARAS,Brazil,-40.6025,-3.8919,-40.625,-3.875,,,3.124,578.0,583.3,0.92,-40.753,-0.202,8.872,1036,-40.753,-0.202,8.872,1036,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2951,station_002951,11522,glofas_v5,15,-24,stations/station_002951.json,PARAÍSO/MONTE AZUL PAULISTA,TURVO,Brazil,-48.7075,-20.9917,-48.675,-21.025,,,5.009,580.0,603.9,4.12,0.502,0.534,2.819,749,0.502,0.534,2.819,749,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2952,station_002952,11527,glofas_v5,15,-24,stations/station_002952.json,SÃO JOÃO,NOVO,Brazil,-48.2578,-23.0956,-48.175,-23.075,,,8.774,588.0,567.1,-3.55,0.325,0.404,7.453,875,0.325,0.404,7.453,875,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2953,station_002953,11528,glofas_v5,15,-24,stations/station_002953.json,CGH CATAS ALTAS I JUSANTE,CATAS ALTAS,Brazil,-49.1267,-24.6114,-49.125,-24.625,,,1.522,588.0,589.6,0.27,0.59,0.65,5.464,727,0.59,0.65,5.464,727,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2954,station_002954,11529,glofas_v5,15,-24,stations/station_002954.json,FAZENDA DA BARRA (PIRAPETINGA),PIRAPETINGA,Brazil,-42.3428,-21.6581,-42.375,-21.625,,,4.962,590.0,573.2,-2.85,0.487,0.64,6.128,1779,0.487,0.64,6.128,1779,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2955,station_002955,11530,glofas_v5,15,-24,stations/station_002955.json,EMAS,RIACHO DOS PORCOS,Brazil,-37.7108,-7.1106,-37.725,-7.125,,,2.24,594.0,641.4,7.98,0.237,0.334,2.003,1549,0.237,0.334,2.003,1549,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2956,station_002956,11533,glofas_v5,15,-24,stations/station_002956.json,ITAUNINHAS  (BR-101),PRETO OU ITAUNINHA,Brazil,-39.9364,-18.4122,-40.075,-18.475,,,16.202,597.0,584.6,-2.08,-0.262,-0.199,7.394,355,-0.262,-0.199,7.394,355,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2957,station_002957,11543,glofas_v5,15,-24,stations/station_002957.json,PONTE DO SARGENTO,SARGENTO,Brazil,-53.2861,-26.6822,-53.275,-26.675,,,1.363,609.0,634.9,4.25,0.452,0.458,24.433,1802,0.452,0.458,24.433,1802,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2958,station_002958,11545,glofas_v5,15,-24,stations/station_002958.json,PONTE NOVA DO POTIRIBU JUSANTE,POTIRIBU,Brazil,-53.8792,-28.3708,-53.875,-28.375,,,0.622,613.0,624.0,1.79,0.479,0.639,13.473,1822,0.479,0.639,13.473,1822,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2960,station_002960,11550,glofas_v5,15,-24,stations/station_002960.json,TAQUARAÇU,TAQUARAÇU,Brazil,-43.6875,-19.6536,-43.675,-19.675,,,2.716,618.0,638.2,3.27,0.642,0.731,7.401,1813,0.642,0.731,7.401,1813,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2961,station_002961,11553,glofas_v5,15,-24,stations/station_002961.json,SÃO MARTINHO - JUSANTE,CAPIVARI,Brazil,-48.9717,-28.1656,-48.975,-28.125,,,4.526,620.0,545.2,-12.06,0.536,0.555,9.618,1781,0.536,0.555,9.618,1781,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2962,station_002962,11554,glofas_v5,15,-24,stations/station_002962.json,MISSÃO AUARIS - JUSANTE,AUARI,Brazil,-64.4431,4.0031,-64.525,4.025,,,9.405,621.0,644.6,3.8,0.617,0.793,10.699,373,0.617,0.793,10.699,373,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2963,station_002963,11555,glofas_v5,15,-24,stations/station_002963.json,SANTA MARIA DO SUAÇUÍ,SÃO FÉLIX,Brazil,-42.4547,-18.2017,-42.475,-18.175,,,3.662,622.0,644.4,3.6,0.627,0.726,4.089,1821,0.627,0.726,4.089,1821,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2964,station_002964,11556,glofas_v5,15,-24,stations/station_002964.json,SÃO JOÃO DA BOA VISTA,JAGUARI-MIRIM,Brazil,-46.8069,-21.9783,-46.775,-22.025,,,6.147,622.0,628.5,1.05,0.709,0.732,5.657,1801,0.709,0.732,5.657,1801,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2965,station_002965,11558,glofas_v5,15,-24,stations/station_002965.json,PALMARES PAULISTA,RIBEIRÃO DA ONÇA,Brazil,-48.80083,-21.07722,-48.775,-21.075,,,2.691,623.0,632.2,1.48,0.484,0.49,3.293,880,0.484,0.49,3.293,880,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2966,station_002966,11568,glofas_v5,15,-24,stations/station_002966.json,ITUPEVA,JUNDIAÍ,Brazil,-47.0578,-23.1503,-47.025,-23.125,,,4.377,632.0,623.6,-1.33,0.388,0.393,6.562,1556,0.388,0.393,6.562,1556,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2967,station_002967,11571,glofas_v5,15,-24,stations/station_002967.json,FAZENDA FORTALEZA,MAMBUCABA,Brazil,-44.5608,-22.96,-44.575,-22.975,,,2.213,635.0,596.6,-6.05,0.603,0.689,10.01,1602,0.603,0.689,10.01,1602,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2968,station_002968,11574,glofas_v5,15,-24,stations/station_002968.json,PONTE DO CEDRO,Verde,Brazil,-52.6014,-17.5794,-52.625,-17.525,,,6.546,638.0,558.5,-12.46,0.506,0.715,6.151,1663,0.506,0.715,6.151,1663,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2969,station_002969,11576,glofas_v5,15,-24,stations/station_002969.json,UHE BARIRI RIO JAÚ,JAÚ,Brazil,-48.6525,-22.205,-48.675,-22.225,,,3.211,642.0,684.6,6.64,0.627,0.654,3.21,729,0.627,0.654,3.21,729,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2971,station_002971,11579,glofas_v5,15,-24,stations/station_002971.json,SÃO MATEUS,TAPUIO,Brazil,-44.4417,-4.0103,-44.425,-4.025,,,2.47,646.0,767.3,18.78,0.577,0.839,10.243,366,0.577,0.839,10.243,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2972,station_002972,11582,glofas_v5,15,-24,stations/station_002972.json,PONTE DO CANOAS,CANOAS,Brazil,-46.9622,-21.4203,-46.975,-21.425,,,1.424,649.0,689.2,6.19,0.67,0.692,4.894,1776,0.67,0.692,4.894,1776,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2973,station_002973,11591,glofas_v5,15,-24,stations/station_002973.json,AMPARO,CAMANDUCAIA,Brazil,-46.7808,-22.7114,-46.775,-22.725,,,1.625,663.0,682.6,2.96,0.386,0.489,6.449,1546,0.386,0.489,6.449,1546,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2975,station_002975,11598,glofas_v5,15,-24,stations/station_002975.json,VESPASIANO,RIBEIRÃO DA MATA,Brazil,-43.9206,-19.6872,-43.975,-19.675,,,5.855,676.0,725.4,7.31,0.684,0.717,6.557,1746,0.684,0.717,6.557,1746,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2977,station_002977,11602,glofas_v5,15,-24,stations/station_002977.json,FAZENDA O RESFRIADO,RIBEIRÃO RONCADOR,Brazil,-46.6686,-16.4925,-46.725,-16.375,,,14.384,680.0,680.6,0.09,0.061,0.309,11.121,406,0.061,0.309,11.121,406,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2979,station_002979,11609,glofas_v5,15,-24,stations/station_002979.json,SENGES,JAGUARICATU,Brazil,-49.4667,-24.1,-49.475,-24.125,,,2.905,689.0,730.6,6.04,0.594,0.771,9.202,651,0.594,0.771,9.202,651,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2980,station_002980,11611,glofas_v5,15,-24,stations/station_002980.json,SÃO SEPÉ - MONTANTE,SÃO SEPÉ,Brazil,-53.5633,-30.1942,-53.625,-30.225,,,6.847,690.0,719.5,4.28,0.438,0.545,16.472,1809,0.438,0.545,16.472,1809,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2983,station_002983,11614,glofas_v5,15,-24,stations/station_002983.json,DOM MARCOLINO,MAXARANGUAPE,Brazil,-35.3875,-5.4667,-35.425,-5.475,,,4.252,692.0,704.6,1.82,0.318,0.469,1.518,1522,0.318,0.469,1.518,1522,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2984,station_002984,11617,glofas_v5,15,-24,stations/station_002984.json,SALTO SAPUCAÍ,SAPUCAIA,Brazil,-53.1,-24.6278,-53.125,-24.675,,,5.825,692.0,699.5,1.08,0.717,0.731,8.371,728,0.717,0.731,8.371,728,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2985,station_002985,11618,glofas_v5,15,-24,stations/station_002985.json,FLORES,JATOBÁ,Brazil,-40.5622,-4.345,-40.575,-4.325,,,2.638,693.0,705.7,1.83,0.368,0.539,4.92,1823,0.368,0.539,4.92,1823,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2986,station_002986,11620,glofas_v5,15,-24,stations/station_002986.json,MONTE MOR,CAPIVARI,Brazil,-47.2961,-22.9589,-47.275,-22.975,,,2.806,697.0,624.4,-10.42,0.479,0.501,5.741,1618,0.479,0.501,5.741,1618,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2987,station_002987,11623,glofas_v5,15,-24,stations/station_002987.json,FAZENDA SÃO LUIZ,RIBEIRÃO DO MANDAGUARI,Brazil,-51.265,-21.8831,-51.275,-21.875,,,1.37,701.0,714.4,1.91,0.592,0.746,3.947,712,0.592,0.746,3.947,712,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2988,station_002988,11625,glofas_v5,15,-24,stations/station_002988.json,PASSAGEM DA BR-309,Culuene,Brazil,-53.9986,-14.6111,-54.025,-14.625,,,3.234,706.0,804.3,13.92,0.128,0.509,6.055,1816,0.128,0.509,6.055,1816,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2990,station_002990,11633,glofas_v5,15,-24,stations/station_002990.json,BENEDITO NOVO,BENEDITO,Brazil,-49.3642,-26.7875,-49.375,-26.775,,,1.755,717.0,661.2,-7.78,0.565,0.572,18.859,1754,0.565,0.572,18.859,1754,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2991,station_002991,11637,glofas_v5,15,-24,stations/station_002991.json,ENGENHO,SÃO LOURENCINHO,Brazil,-47.37167,-24.18139,-47.375,-24.175,,,0.787,720.0,760.1,5.57,0.491,0.534,14.527,628,0.491,0.534,14.527,628,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2992,station_002992,11638,glofas_v5,15,-24,stations/station_002992.json,BR-316 / RIO PARUÁ,PARUÁ,Brazil,-45.785,-2.5031,-45.775,-2.525,,,2.677,724.0,737.8,1.91,0.732,0.754,22.13,1762,0.732,0.754,22.13,1762,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2993,station_002993,11648,glofas_v5,15,-24,stations/station_002993.json,BONITO,BONITO,Brazil,-41.1697,-12.3742,-41.225,-12.325,,,8.125,731.0,722.5,-1.16,0.321,0.667,0.527,418,0.321,0.667,0.527,418,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2994,station_002994,11649,glofas_v5,15,-24,stations/station_002994.json,USINA SÃO JOÃO II,SÃO JOÃO,Brazil,-55.4386,-22.4117,-55.475,-22.425,,,4.023,731.0,712.2,-2.57,0.552,0.601,6.859,327,0.552,0.601,6.859,327,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2995,station_002995,11650,glofas_v5,15,-24,stations/station_002995.json,MACHADO,DO MACHADO,Brazil,-45.9047,-21.6875,-45.925,-21.675,,,2.516,732.0,744.0,1.64,0.739,0.747,4.681,397,0.739,0.747,4.681,397,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2996,station_002996,11651,glofas_v5,15,-24,stations/station_002996.json,FAZENDA CAPUEIRA,MUNIM,Brazil,-43.2239,-4.1669,-43.225,-4.175,,,0.909,733.0,736.5,0.48,0.58,0.686,4.446,1824,0.58,0.686,4.446,1824,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2997,station_002997,11652,glofas_v5,15,-24,stations/station_002997.json,MAICI-MIRIM,MAICIMIRIM,Brazil,-62.6553,-7.6303,-62.675,-7.675,,,5.424,735.0,853.8,16.16,0.781,0.883,17.375,1642,0.781,0.883,17.375,1642,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2998,station_002998,11653,glofas_v5,15,-24,stations/station_002998.json,SÃO PEDRO,CAJARI,Brazil,-52.0781,-0.4567,-52.075,-0.425,,,3.542,735.0,769.3,4.67,0.668,0.868,11.97,408,0.668,0.868,11.97,408,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
2999,station_002999,11655,glofas_v5,15,-24,stations/station_002999.json,JAPARATUBA,JAPARATUBA,Brazil,-36.9608,-10.5894,-36.975,-10.575,,,2.23,735.0,696.5,-5.24,-3.076,0.468,1.061,252,-3.076,0.468,1.061,252,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3000,station_003000,11656,glofas_v5,15,-24,stations/station_003000.json,BAIRRO SÃO GERALDO,DO PEIXE,Brazil,-50.0317,-22.3064,-50.025,-22.325,,,2.18,736.0,798.7,8.52,-0.038,0.283,3.51,791,-0.038,0.283,3.51,791,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3001,station_003001,11658,glofas_v5,15,-24,stations/station_003001.json,CORONEL PASSOS MAIA,CHAPECOZINHO,Brazil,-52.0253,-26.7733,-51.975,-26.775,,,4.997,740.0,688.4,-6.97,0.444,0.563,18.52,892,0.444,0.563,18.52,892,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3003,station_003003,11663,glofas_v5,15,-24,stations/station_003003.json,BOM JARDIM MONTANTE,CAPIVARI,Brazil,-50.4933,-24.705,-50.525,-24.725,,,3.899,744.0,756.2,1.64,0.438,0.811,11.763,723,0.438,0.811,11.763,723,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3004,station_003004,11664,glofas_v5,15,-24,stations/station_003004.json,CONTRATO,CONTRATO,Brazil,-45.0292,-9.58,-45.025,-9.575,,,0.722,750.0,880.3,17.37,0.202,0.427,3.532,1813,0.202,0.427,3.532,1813,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3005,station_003005,11665,glofas_v5,15,-24,stations/station_003005.json,PONTE BR-101,DO FRADE,Brazil,-39.5378,-16.6156,-39.525,-16.625,,,1.718,751.0,796.9,6.11,0.379,0.468,8.973,1249,0.379,0.468,8.973,1249,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3006,station_003006,11667,glofas_v5,15,-24,stations/station_003006.json,FAZENDA SAMBURÁ,SAMBURÁ,Brazil,-46.3033,-20.1508,-46.325,-20.125,,,3.655,754.0,753.1,-0.12,0.443,0.652,13.175,480,0.443,0.652,13.175,480,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3007,station_003007,11669,glofas_v5,15,-24,stations/station_003007.json,PONTE BR-365 (FAZ.BOA VISTA),RIBEIRÃO SÃO JERÔNIMO,Brazil,-50.005,-18.8847,-50.025,-18.875,,,2.365,756.0,757.1,0.15,0.546,0.708,5.389,598,0.546,0.708,5.389,598,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3008,station_003008,11673,glofas_v5,15,-24,stations/station_003008.json,CAMPANÁRIO,ITAMBACURI,Brazil,-41.7311,-18.2392,-41.725,-18.225,,,1.705,758.0,761.5,0.46,0.557,0.657,4.728,1749,0.557,0.657,4.728,1749,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3009,station_003009,11678,glofas_v5,15,-24,stations/station_003009.json,SANTANA DO MUNDAÚ,MUNDAÚ,Brazil,-36.2175,-9.1678,-36.225,-9.175,,,1.148,767.0,760.0,-0.91,0.272,0.385,7.482,1533,0.272,0.385,7.482,1533,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3010,station_003010,11683,glofas_v5,15,-24,stations/station_003010.json,TURVO,TURVO,Brazil,-48.2111,-23.8508,-48.225,-23.875,,,3.04,772.0,789.4,2.25,0.253,0.499,6.369,1362,0.253,0.499,6.369,1362,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3012,station_003012,11686,glofas_v5,15,-24,stations/station_003012.json,BARTOLOMEU - MONTANTE PARANOÁ,SÃO BARTOLOMEU,Brazil,-47.7006,-15.8094,-47.675,-15.775,,,4.705,773.0,800.9,3.61,-1.977,0.51,18.186,91,-1.977,0.51,18.186,91,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3013,station_003013,11687,glofas_v5,15,-24,stations/station_003013.json,DOM CAVATI,CARATINGA,Brazil,-42.1028,-19.3728,-42.125,-19.425,,,6.254,775.0,754.5,-2.65,0.658,0.669,5.725,1723,0.658,0.669,5.725,1723,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3014,station_003014,11691,glofas_v5,15,-24,stations/station_003014.json,FAZENDA LETREIRO,UBERABINHA,Brazil,-48.1903,-18.9883,-48.175,-18.975,,,2.185,777.0,931.3,19.86,0.295,0.304,9.244,1447,0.295,0.304,9.244,1447,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3015,station_003015,11692,glofas_v5,15,-24,stations/station_003015.json,JACUPIRANGA,JACUPIRANGA,Brazil,-48.0014,-24.6897,-48.025,-24.725,,,4.592,777.0,755.9,-2.72,0.515,0.526,26.619,1567,0.515,0.526,26.619,1567,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
3016,station_003016,11693,glofas_v5,15,-24,stations/station_003016.json,UHE GUARICANA RIO CUBATÃO,CUBATÃO,Brazil,-48.8072,-25.8181,-48.825,-25.825,,,1.94,780.0,750.1,-3.83,0.699,0.7,10.941,725,0.699,0.7,10.941,725,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
